Ensembl_gene_id_a	Ensembl_gene_id_b	in_screen_1	in_screen_2	in_screen_3	in_screen_4	in_screen_5	in_screen_6	in_screen_7	in_screen_8	in_screen_9	in_assay_v1	in_assay_v2	in_assay_v3
ENSG00000187583	ENSG00000196923	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000187583	ENSG00000197191	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187583	ENSG00000221880	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187583	ENSG00000264343	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187583	ENSG00000271383	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187583	ENSG00000278224	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000187595	ENSG00000204918	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187595	ENSG00000204919	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187595	ENSG00000227151	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187595	ENSG00000229665	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187595	ENSG00000234278	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187607	ENSG00000198466	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000187607	ENSG00000205937	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000187607	ENSG00000221837	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187626	ENSG00000196345	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187634	ENSG00000198183	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000187634	ENSG00000204536	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187634	ENSG00000204918	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187634	ENSG00000204919	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187634	ENSG00000227151	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187634	ENSG00000229665	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187634	ENSG00000234278	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187634	ENSG00000243789	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000187634	ENSG00000244411	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187650	ENSG00000197256	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187678	ENSG00000204571	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000187682	ENSG00000266714	0	0	0	0	0	0	1	1	1	0	0	1
ENSG00000187689	ENSG00000204463	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000187699	ENSG00000188312	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000187713	ENSG00000188822	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000187713	ENSG00000198189	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000187713	ENSG00000204421	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000187713	ENSG00000213593	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000187713	ENSG00000219200	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000187714	ENSG00000198937	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000187753	ENSG00000213204	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187753	ENSG00000272514	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187754	ENSG00000197019	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000187766	1	1	1	0	0	1	0	0	0	1	1	0
ENSG00000187766	ENSG00000188033	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000188295	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000188321	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000188368	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000187766	ENSG00000188581	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000188730	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000196092	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000196150	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000196152	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000196224	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000196247	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000196418	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000196456	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000196734	1	1	1	1	0	0	0	0	0	1	1	0
ENSG00000187766	ENSG00000196811	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000196843	0	0	0	0	1	1	0	0	0	0	1	0
ENSG00000187766	ENSG00000196976	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000197008	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000197084	0	0	0	1	1	1	0	0	0	0	1	0
ENSG00000187766	ENSG00000197191	1	1	1	1	0	0	0	0	0	1	1	0
ENSG00000187766	ENSG00000197279	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000197362	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000197961	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000198258	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000187766	ENSG00000198271	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000198420	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000198466	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000198925	1	0	0	1	0	1	0	0	0	1	1	0
ENSG00000187766	ENSG00000203784	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000187766	ENSG00000203786	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000187766	ENSG00000203942	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000204175	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000204438	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000204571	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000204873	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000204930	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000205352	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000205439	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000205864	1	1	1	0	0	1	0	0	0	1	1	0
ENSG00000187766	ENSG00000205867	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000206538	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000187766	ENSG00000212721	1	0	1	0	0	1	0	0	0	1	1	0
ENSG00000187766	ENSG00000212900	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000212901	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000187766	ENSG00000213015	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000213416	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000213995	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000214063	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000187766	ENSG00000215455	1	1	1	0	1	0	0	0	0	1	1	0
ENSG00000187766	ENSG00000221837	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000221859	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000221880	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000221963	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000237441	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000239886	1	0	1	1	0	1	0	0	1	1	1	1
ENSG00000187766	ENSG00000240386	1	1	1	0	1	1	0	0	0	1	1	0
ENSG00000187766	ENSG00000240583	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000187766	ENSG00000241123	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000241598	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000242259	0	0	0	0	1	0	0	1	0	0	1	1
ENSG00000187766	ENSG00000243489	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000244057	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000244362	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000187766	ENSG00000244537	1	1	1	1	1	0	0	0	0	1	1	0
ENSG00000187766	ENSG00000254997	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000257591	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000258405	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000264343	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000270806	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000187766	ENSG00000271383	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187766	ENSG00000272804	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000187796	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000197079	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000197172	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000197191	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000197256	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000204209	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000187778	ENSG00000204536	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000205363	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000187778	ENSG00000205899	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000187778	ENSG00000212724	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000213417	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000236104	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000244607	0	0	0	0	0	1	0	0	1	0	1	1
ENSG00000187778	ENSG00000272804	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187778	ENSG00000278129	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000187783	ENSG00000255072	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000187796	ENSG00000187796	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187796	ENSG00000188803	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000187796	ENSG00000196150	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187796	ENSG00000196391	0	0	0	0	0	0	1	1	1	0	0	1
ENSG00000187796	ENSG00000197114	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187796	ENSG00000197256	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187796	ENSG00000197343	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000187796	ENSG00000197457	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000187796	ENSG00000197961	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187796	ENSG00000198466	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187796	ENSG00000229809	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000187796	ENSG00000244411	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187796	ENSG00000244607	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000187796	ENSG00000266714	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187800	ENSG00000198271	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000187821	ENSG00000213401	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187821	ENSG00000213654	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000187838	ENSG00000188493	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000187838	ENSG00000196388	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000187838	ENSG00000197084	0	0	0	0	1	1	0	0	0	0	1	0
ENSG00000187838	ENSG00000197364	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000187838	ENSG00000204361	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187838	ENSG00000212899	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000187838	ENSG00000212900	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000187838	ENSG00000222047	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000187838	ENSG00000242259	0	0	0	1	1	1	0	0	0	0	1	0
ENSG00000187838	ENSG00000244362	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000187840	ENSG00000197343	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000187855	ENSG00000196628	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187912	ENSG00000187912	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187912	ENSG00000188807	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000187912	ENSG00000196937	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187912	ENSG00000197329	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187912	ENSG00000205279	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000187912	ENSG00000256235	1	1	1	0	0	1	0	0	0	1	1	0
ENSG00000187954	ENSG00000188581	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187954	ENSG00000221880	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187954	ENSG00000264343	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187954	ENSG00000271383	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187957	ENSG00000196923	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000187969	ENSG00000196150	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000187987	ENSG00000196345	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000187987	ENSG00000197978	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188001	ENSG00000189077	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000188001	ENSG00000198189	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000188001	ENSG00000213593	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000188001	ENSG00000224916	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000188001	ENSG00000267467	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000188011	ENSG00000197978	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188011	ENSG00000198183	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000188011	ENSG00000248746	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188015	ENSG00000196754	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188015	ENSG00000197747	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000188021	ENSG00000188021	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000188038	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000188021	ENSG00000188566	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000188730	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000189037	1	0	0	0	0	1	0	0	0	1	1	0
ENSG00000188021	ENSG00000189067	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000196313	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000196748	1	0	1	0	0	1	0	0	0	1	1	0
ENSG00000188021	ENSG00000196860	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000197273	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000197471	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000197487	1	1	0	0	0	0	0	1	1	1	0	1
ENSG00000188021	ENSG00000198183	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000198390	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000198756	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000198759	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000198885	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000203950	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000204463	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000204538	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000204539	0	0	1	0	0	0	0	0	1	1	0	1
ENSG00000188021	ENSG00000204542	1	1	1	0	1	1	0	1	0	1	1	1
ENSG00000188021	ENSG00000204580	1	1	1	1	0	0	0	0	0	1	1	0
ENSG00000188021	ENSG00000205209	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000205420	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000205670	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000206047	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000212747	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000212864	1	1	1	0	0	0	1	0	1	1	0	1
ENSG00000188021	ENSG00000213995	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000188021	ENSG00000215547	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000221983	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000224916	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000188021	ENSG00000229972	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000233816	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000188021	ENSG00000239264	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000240247	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000244025	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000244355	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000188021	ENSG00000244687	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000250510	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000261934	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000266094	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000266714	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000267467	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000188021	ENSG00000268651	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000270136	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000273590	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000275152	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000277632	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188021	ENSG00000284341	1	0	1	0	0	0	1	0	0	1	0	1
ENSG00000188033	ENSG00000188155	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188033	ENSG00000188730	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000188033	ENSG00000197978	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188033	ENSG00000205439	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188033	ENSG00000272804	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188100	ENSG00000196860	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000188100	ENSG00000197956	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000188153	ENSG00000188211	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000188155	ENSG00000188295	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000188868	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000189190	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000196391	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000196724	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000196793	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000197008	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000197123	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000198271	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000204571	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000204920	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000205867	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000213995	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000235750	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000240386	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000241123	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000244537	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000254997	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000269699	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000272602	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188155	ENSG00000273899	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188167	ENSG00000188822	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000188167	ENSG00000198471	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000188167	ENSG00000214253	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000188167	ENSG00000255245	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000188167	ENSG00000267228	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000188191	ENSG00000188629	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188191	ENSG00000197256	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188191	ENSG00000197905	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188191	ENSG00000198218	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188191	ENSG00000204463	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188191	ENSG00000214447	0	1	0	0	0	0	0	1	0	1	0	1
ENSG00000188191	ENSG00000228075	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188191	ENSG00000260220	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188191	ENSG00000266714	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188191	ENSG00000270011	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188191	ENSG00000270765	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188191	ENSG00000276644	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188211	ENSG00000205808	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000188266	ENSG00000196976	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000188282	ENSG00000197769	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188283	ENSG00000269699	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000188295	ENSG00000188581	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188295	ENSG00000197191	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188295	ENSG00000197978	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188295	ENSG00000240694	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188312	ENSG00000196417	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000188312	ENSG00000205078	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188368	ENSG00000197191	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188368	ENSG00000249915	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188375	ENSG00000204209	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000188375	ENSG00000213551	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000188425	ENSG00000197747	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000188425	ENSG00000213401	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188428	ENSG00000204304	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188428	ENSG00000230989	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000188487	ENSG00000198466	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000188487	ENSG00000204438	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000188487	ENSG00000260220	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000188493	ENSG00000188747	0	0	0	0	1	0	0	1	0	0	1	1
ENSG00000188493	ENSG00000196388	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000188493	ENSG00000196843	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000188493	ENSG00000197191	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188493	ENSG00000197683	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000188493	ENSG00000198218	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000188493	ENSG00000203786	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000188529	ENSG00000205078	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000188529	ENSG00000205937	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000188536	ENSG00000196565	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000188536	ENSG00000213931	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000188536	ENSG00000223609	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000188536	ENSG00000244734	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000188536	ENSG00000264343	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188536	ENSG00000271383	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188558	ENSG00000250506	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000188566	ENSG00000189367	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000188566	ENSG00000196391	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000188566	ENSG00000196628	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000188732	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000189181	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000196418	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000196811	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000197191	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000197362	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000197683	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000198271	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000198466	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000198732	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000198925	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000203942	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000204571	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000188581	ENSG00000204859	1	0	1	0	0	0	0	0	0	1	0	0
